user_id,signup_date,plan_tier,region,acquisition_channel,company_segment,monthly_logins,features_used,support_tickets,team_size,api_adopted,churned,churn_date,monthly_price,acquisition_cost,estimated_ltv
U06484,2025-01-13,Free,UK,Referral,SMB,10,5,2,2,0,1,2025-08-30,0,35.13,0
U06485,2025-08-31,Free,India,Referral,SMB,11,3,0,3,0,1,2025-10-16,0,42.77,0
U06486,2025-04-27,Free,India,Referral,SMB,8,7,3,1,0,0,,0,52.53,0
U06487,2025-01-18,Free,India,Organic,SMB,11,1,1,3,0,0,,0,38.64,0
U06488,2025-01-23,Business,India,Content,SMB,22,5,0,8,1,0,,249,45.23,2988
U06489,2025-08-26,Free,Australia,Referral,Mid-Market,6,4,1,5,0,0,,0,31.1,0
U06490,2025-05-15,Free,India,Organic,SMB,8,6,1,3,0,1,2025-12-11,0,40.82,0
U06491,2025-03-19,Pro,India,Organic,Startup,11,7,1,5,1,0,,79,36.24,1027
U06492,2025-01-20,Pro,US,Paid Search,SMB,13,5,0,6,0,0,,79,52.98,1106
U06493,2025-10-13,Free,US,Referral,Startup,10,5,1,4,0,0,,0,46.44,0
U06494,2025-07-18,Free,US,Content,Enterprise,5,1,3,3,0,0,,0,38.49,0
U06495,2025-08-24,Pro,US,Paid Search,SMB,14,6,1,5,0,0,,79,114.66,948
U06496,2025-07-07,Pro,Australia,Organic,Enterprise,8,4,1,5,0,0,,79,23.91,1106
U06497,2025-08-04,Free,US,Content,Startup,13,3,0,2,0,1,2026-04-19,0,31.59,0
U06498,2025-03-11,Business,Australia,Referral,SMB,18,10,2,7,0,0,,249,29.92,2241
U06499,2025-04-23,Pro,US,Organic,Enterprise,11,7,0,4,0,0,,79,42.28,711
U06500,2025-07-08,Free,US,Content,Mid-Market,14,5,1,2,0,0,,0,28.73,0
U06501,2025-06-28,Pro,Canada,Organic,SMB,13,5,0,3,1,1,2025-11-16,79,28.39,395
U06502,2025-02-22,Free,UK,Referral,Mid-Market,11,6,0,2,0,0,,0,28.16,0
U06503,2025-02-16,Pro,US,Content,SMB,8,8,1,2,0,0,,79,42.49,1106
U06504,2025-02-08,Free,UK,Referral,SMB,11,2,0,3,0,0,,0,26.54,0
U06505,2025-09-13,Free,UK,Content,Mid-Market,12,1,1,5,0,1,2025-12-21,0,33.2,0
U06506,2025-04-18,Pro,US,Partner,SMB,7,5,1,4,1,0,,79,75.32,948
U06507,2025-08-31,Pro,US,Organic,Mid-Market,12,8,1,3,0,0,,79,36.36,869
U06508,2025-02-24,Free,India,Referral,Mid-Market,7,4,0,1,1,0,,0,24.81,0
U06509,2025-03-10,Business,UK,Referral,Startup,18,6,1,4,0,1,2025-10-01,249,41.05,1743
U06510,2025-05-20,Pro,Germany,Referral,Startup,15,8,0,4,0,0,,79,22.12,948
U06511,2025-10-02,Pro,US,Partner,Startup,15,4,3,4,0,0,,79,75.75,790
U06512,2025-06-20,Free,India,Organic,Enterprise,8,4,1,4,0,0,,0,35.42,0
U06513,2025-05-08,Pro,US,Partner,Enterprise,12,5,0,4,1,0,,79,71.41,1027
U06514,2025-05-19,Pro,UK,Organic,Startup,6,5,1,3,0,1,2026-03-14,79,27.67,790
U06515,2025-02-10,Pro,India,Organic,Startup,7,5,1,3,0,0,,79,42.92,1106
U06516,2025-06-11,Pro,US,Partner,Mid-Market,12,5,3,4,0,0,,79,54.09,948
U06517,2025-08-13,Pro,US,Organic,SMB,9,5,1,8,1,1,2026-04-30,79,60.89,711
U06518,2025-09-12,Free,Germany,Content,SMB,8,5,1,4,0,0,,0,28.83,0
U06519,2025-09-18,Free,India,Paid Search,SMB,12,4,2,2,0,1,2026-03-16,0,100.01,0
U06520,2025-10-24,Business,US,Referral,Startup,13,9,1,8,0,1,2026-01-09,249,45.67,747
U06521,2025-01-18,Business,US,Organic,Startup,18,10,1,3,1,1,2025-06-04,249,49.6,1245
U06522,2025-01-23,Free,India,Organic,Startup,13,4,2,2,0,1,2025-02-23,0,41.71,0
U06523,2025-01-15,Pro,India,Organic,Mid-Market,10,5,1,6,0,1,2025-02-26,79,29.65,79
U06524,2025-07-03,Business,Canada,Organic,Enterprise,18,8,0,13,0,0,,249,23.18,2988
U06525,2025-01-12,Pro,US,Organic,Mid-Market,14,6,2,6,0,0,,79,36.22,869
U06526,2025-01-07,Free,UK,Paid Search,Mid-Market,8,1,1,2,1,0,,0,96.31,0
U06527,2025-08-17,Business,US,Content,SMB,11,10,0,7,0,0,,249,27.72,2490
U06528,2025-06-06,Free,India,Paid Search,SMB,7,2,1,1,0,0,,0,98.15,0
U06529,2025-08-07,Free,India,Partner,Startup,14,6,0,2,0,0,,0,55.1,0
U06530,2025-05-01,Pro,India,Referral,Startup,15,3,1,4,1,0,,79,29.48,1106
U06531,2025-09-08,Free,US,Content,Startup,7,3,4,3,1,1,2026-07-12,0,36.82,0
U06532,2025-01-03,Pro,India,Paid Search,SMB,7,7,0,7,1,0,,79,100.31,1027
U06533,2025-06-05,Free,US,Referral,Mid-Market,9,3,1,2,0,0,,0,25.17,0
U06534,2025-10-08,Free,Germany,Organic,Startup,5,2,0,2,0,0,,0,32.42,0
U06535,2025-03-14,Pro,US,Partner,Startup,5,5,1,3,0,0,,79,61.03,1027
U06536,2025-04-28,Free,India,Paid Search,SMB,7,3,1,4,1,0,,0,86.53,0
U06537,2025-01-08,Pro,US,Organic,Mid-Market,7,6,3,4,0,0,,79,39.17,869
U06538,2025-06-02,Free,Canada,Organic,Startup,6,4,2,3,0,0,,0,26.56,0
U06539,2025-09-10,Business,US,Referral,Mid-Market,10,11,1,8,1,1,2026-05-14,249,43.56,1992
U06540,2025-08-18,Pro,UK,Paid Search,SMB,18,4,1,3,0,0,,79,99.19,869
U06541,2025-05-08,Pro,India,Organic,SMB,10,8,1,5,0,0,,79,19.31,1106
U06542,2025-06-27,Free,US,Organic,SMB,9,2,1,2,0,1,2025-09-17,0,32.46,0
U06543,2025-06-10,Free,US,Content,Mid-Market,9,3,2,3,0,1,2025-08-27,0,31.67,0
U06544,2025-09-16,Free,Australia,Paid Search,Mid-Market,9,3,1,3,0,1,2026-02-06,0,89.38,0
U06545,2025-01-25,Business,India,Partner,SMB,20,8,2,7,1,0,,249,40.57,3237
U06546,2025-01-20,Business,UK,Organic,Mid-Market,20,12,1,9,0,0,,249,23.68,2241
U06547,2025-10-05,Free,India,Paid Search,Mid-Market,7,4,2,3,0,0,,0,61.52,0
U06548,2025-01-09,Pro,US,Organic,Enterprise,12,5,3,5,1,0,,79,40.12,790
U06549,2025-01-26,Business,India,Paid Search,Startup,21,10,0,11,1,0,,249,86.86,3486
U06550,2025-02-25,Free,Canada,Organic,SMB,7,1,4,2,0,1,2025-05-30,0,40.4,0
U06551,2025-03-31,Business,UK,Organic,Startup,10,5,0,4,0,0,,249,30.21,1992
U06552,2025-07-08,Free,India,Paid Search,SMB,18,7,1,4,0,0,,0,87.36,0
U06553,2025-04-21,Free,US,Paid Search,Mid-Market,7,1,1,2,0,1,2025-06-03,0,83.73,0
U06554,2025-07-05,Pro,US,Referral,SMB,9,7,1,3,0,1,2026-05-25,79,55.25,869
U06555,2025-02-17,Free,UK,Organic,Startup,9,3,2,3,0,1,2025-04-11,0,46.08,0
U06556,2025-02-24,Free,US,Partner,SMB,7,3,3,2,0,0,,0,85.09,0
U06557,2025-07-23,Business,India,Organic,SMB,11,11,0,6,0,1,2025-10-28,249,40.79,747
U06558,2025-01-17,Pro,UK,Content,Startup,14,7,2,5,1,0,,79,29.2,869
U06559,2025-10-26,Free,US,Paid Search,SMB,11,2,0,2,1,1,2026-07-11,0,81.27,0
U06560,2025-06-11,Free,UK,Paid Search,Startup,7,9,1,2,1,0,,0,141.11,0
U06561,2025-07-15,Free,US,Referral,Startup,5,2,1,2,0,1,2026-02-22,0,35.53,0
U06562,2025-09-28,Free,US,Partner,Startup,10,3,2,2,0,0,,0,41.44,0
U06563,2025-05-03,Free,Australia,Referral,SMB,12,4,1,1,0,0,,0,32.54,0
U06564,2025-02-25,Free,Australia,Paid Search,Startup,6,5,0,1,0,0,,0,96.84,0
U06565,2025-07-12,Pro,US,Referral,Mid-Market,17,7,1,3,0,1,2026-06-01,79,32.59,869
U06566,2025-05-09,Free,India,Referral,Startup,5,4,2,2,0,0,,0,33.91,0
U06567,2025-04-02,Pro,India,Referral,Startup,16,5,2,5,0,0,,79,30.52,1106
U06568,2025-09-08,Free,India,Content,SMB,14,1,3,3,0,0,,0,32.15,0
U06569,2025-06-10,Free,Canada,Organic,Startup,11,7,0,1,0,0,,0,38.73,0
U06570,2025-09-02,Pro,India,Paid Search,SMB,11,6,2,2,0,0,,79,112.58,1106
U06571,2025-02-28,Pro,Germany,Referral,Startup,19,5,2,9,0,0,,79,65.14,1106
U06572,2025-07-05,Business,UK,Organic,Mid-Market,12,8,0,9,1,0,,249,31.75,2490
U06573,2025-04-28,Free,India,Paid Search,Mid-Market,9,3,1,2,0,0,,0,93.48,0
U06574,2025-08-13,Pro,UK,Organic,Enterprise,17,4,1,6,0,0,,79,48.29,632
U06575,2025-03-11,Pro,US,Content,SMB,18,7,1,8,0,0,,79,28.58,1106
U06576,2025-05-10,Pro,Canada,Organic,SMB,14,6,1,3,0,0,,79,39.6,632
U06577,2025-03-01,Free,India,Paid Search,SMB,7,3,3,3,1,1,2025-09-05,0,80.42,0
U06578,2025-08-13,Free,India,Organic,Startup,14,2,5,2,1,1,2026-05-11,0,11.75,0
U06579,2025-01-21,Pro,India,Organic,Startup,24,7,0,3,0,0,,79,35.61,948
U06580,2025-02-08,Free,India,Partner,Mid-Market,8,3,0,2,0,1,2025-04-14,0,84.25,0
U06581,2025-06-16,Free,US,Organic,Mid-Market,12,2,3,3,0,0,,0,41.4,0
U06582,2025-02-04,Free,UK,Partner,SMB,4,4,0,2,0,0,,0,82.39,0
U06583,2025-10-21,Pro,India,Organic,SMB,15,10,2,7,0,0,,79,28.68,790
U06584,2025-06-16,Pro,India,Organic,Startup,12,7,1,3,1,0,,79,40.5,790
U06585,2025-02-02,Pro,India,Organic,SMB,7,7,1,6,0,0,,79,35.82,711
U06586,2025-08-31,Free,US,Referral,Mid-Market,8,1,2,2,0,1,2026-05-31,0,42.08,0
U06587,2025-02-23,Pro,US,Organic,SMB,8,8,0,7,0,0,,79,22.87,869
U06588,2025-09-30,Pro,US,Organic,Mid-Market,8,8,0,4,0,0,,79,30.95,1027
U06589,2025-08-10,Pro,UK,Paid Search,SMB,8,8,2,4,0,0,,79,73.91,948
U06590,2025-05-19,Pro,Germany,Organic,Mid-Market,12,5,2,2,1,0,,79,40.47,790
U06591,2025-09-22,Pro,Australia,Partner,SMB,18,9,0,3,0,0,,79,51.54,869
U06592,2025-06-13,Pro,India,Content,SMB,10,8,1,8,0,0,,79,24.24,948
U06593,2025-02-12,Free,US,Paid Search,SMB,10,6,2,3,0,0,,0,101.57,0
U06594,2025-10-25,Business,UK,Paid Search,Startup,15,11,0,8,1,1,2026-07-17,249,129.09,2241
U06595,2025-05-19,Free,US,Paid Search,SMB,7,4,2,2,0,0,,0,130.29,0
U06596,2025-09-28,Free,US,Referral,Mid-Market,13,6,3,2,0,1,2026-02-21,0,30.98,0
U06597,2025-08-16,Pro,Australia,Paid Search,SMB,9,10,0,4,0,1,2025-11-13,79,74.38,237
U06598,2025-05-30,Free,UK,Referral,SMB,12,3,1,5,0,1,2026-03-16,0,39.79,0
U06599,2025-01-19,Free,US,Organic,SMB,7,2,1,2,0,1,2025-10-18,0,29.23,0
U06600,2025-04-04,Free,Canada,Content,Mid-Market,10,3,2,3,0,0,,0,19.45,0
U06601,2025-03-08,Free,Australia,Paid Search,Startup,8,3,1,1,0,1,2025-05-07,0,108.83,0
U06602,2025-03-21,Free,US,Referral,SMB,13,3,2,3,0,0,,0,32.14,0
U06603,2025-08-26,Free,UK,Paid Search,SMB,10,2,2,2,0,1,2025-10-22,0,134.38,0
U06604,2025-04-14,Pro,Germany,Organic,Startup,8,8,1,3,1,0,,79,27.93,948
U06605,2025-07-25,Free,UK,Organic,SMB,8,2,0,3,0,1,2025-12-20,0,45.56,0
U06606,2025-01-17,Free,UK,Paid Search,Startup,5,1,1,2,0,0,,0,121.25,0
U06607,2025-10-23,Free,US,Paid Search,Startup,13,3,0,4,0,1,2026-03-30,0,100.96,0
U06608,2025-02-12,Free,US,Organic,Startup,5,1,2,3,0,1,2025-11-07,0,27.18,0
U06609,2025-05-05,Free,UK,Referral,SMB,5,3,1,2,0,1,2026-03-27,0,62.21,0
U06610,2025-06-01,Free,India,Partner,Mid-Market,2,4,1,3,0,0,,0,64.67,0
U06611,2025-01-10,Free,US,Content,Startup,8,3,4,1,0,0,,0,41.6,0
U06612,2025-05-11,Free,Germany,Paid Search,Startup,14,3,2,1,1,0,,0,107.68,0
U06613,2025-04-29,Pro,India,Organic,Enterprise,17,5,1,5,1,0,,79,34.77,1027
U06614,2025-03-30,Pro,US,Paid Search,Startup,17,8,0,5,0,0,,79,55.22,711
U06615,2025-04-07,Free,Australia,Organic,SMB,7,2,4,2,0,1,2025-12-14,0,45.28,0
U06616,2025-05-26,Free,US,Referral,SMB,10,2,0,1,0,1,2025-11-21,0,36.54,0
U06617,2025-01-06,Pro,US,Referral,SMB,15,5,3,3,1,0,,79,41.65,948
U06618,2025-04-05,Business,Germany,Paid Search,SMB,15,9,0,3,0,1,2026-01-17,249,115.71,2490
U06619,2025-02-19,Free,Germany,Paid Search,SMB,12,4,2,4,0,0,,0,81.62,0
U06620,2025-10-19,Free,Germany,Organic,SMB,10,4,2,1,1,0,,0,38.18,0
U06621,2025-01-17,Free,US,Content,SMB,9,5,0,4,0,0,,0,35.71,0
U06622,2025-02-02,Pro,US,Content,Startup,10,5,2,8,1,0,,79,26.99,869
U06623,2025-10-18,Free,Australia,Organic,Enterprise,16,6,1,2,0,0,,0,20.29,0
U06624,2025-03-25,Free,UK,Organic,Mid-Market,7,2,0,2,0,0,,0,35.95,0
U06625,2025-04-28,Business,India,Paid Search,SMB,7,8,0,2,1,0,,249,120.65,3486
U06626,2025-09-11,Free,India,Referral,Startup,10,3,1,2,0,1,2025-11-05,0,41.7,0
U06627,2025-08-27,Pro,Canada,Referral,SMB,14,7,0,3,0,0,,79,34.79,790
U06628,2025-05-04,Free,India,Organic,Startup,15,4,0,3,0,0,,0,26.23,0
U06629,2025-02-23,Pro,UK,Organic,Startup,14,8,0,7,0,0,,79,30.81,948
U06630,2025-03-15,Free,US,Referral,Startup,12,6,4,2,0,0,,0,39.4,0
U06631,2025-02-05,Pro,US,Paid Search,Enterprise,16,8,0,6,0,0,,79,91.72,1027
U06632,2025-09-05,Free,India,Organic,Startup,5,5,3,2,0,1,2026-06-01,0,31.68,0
U06633,2025-09-24,Free,Germany,Referral,Startup,11,6,2,3,1,1,2025-11-22,0,55.21,0
U06634,2025-09-25,Pro,India,Partner,SMB,5,7,2,2,0,0,,79,91.56,869
U06635,2025-06-20,Free,Germany,Paid Search,SMB,4,4,0,3,0,0,,0,91.71,0
U06636,2025-02-05,Pro,US,Paid Search,SMB,11,6,1,2,0,1,2025-10-17,79,88.41,632
U06637,2025-04-13,Free,India,Partner,Startup,5,7,0,2,0,1,2026-02-02,0,64.38,0
U06638,2025-10-07,Business,US,Organic,SMB,12,8,0,7,1,0,,249,26.64,2988
U06639,2025-10-08,Pro,India,Content,Startup,15,5,1,5,0,1,2026-05-04,79,24.92,553
U06640,2025-04-24,Free,India,Content,Mid-Market,10,7,2,3,0,0,,0,44.16,0
U06641,2025-01-16,Free,Australia,Content,SMB,10,4,0,4,0,0,,0,25.63,0
U06642,2025-09-04,Pro,US,Referral,SMB,14,4,1,7,0,0,,79,39.16,1106
U06643,2025-05-04,Pro,India,Referral,SMB,13,6,0,7,0,0,,79,25.19,1106
U06644,2025-09-08,Free,India,Content,SMB,9,4,0,4,0,0,,0,18.67,0
U06645,2025-05-09,Free,US,Organic,SMB,11,2,0,3,0,0,,0,49.07,0
U06646,2025-04-02,Pro,India,Paid Search,SMB,16,7,3,2,0,0,,79,90.17,790
U06647,2025-10-17,Business,India,Organic,SMB,11,8,1,13,1,0,,249,54.5,2988
U06648,2025-05-29,Free,India,Paid Search,SMB,10,3,4,2,1,0,,0,112.63,0
U06649,2025-03-10,Free,India,Partner,SMB,6,1,4,1,0,1,2025-09-19,0,83.41,0
U06650,2025-04-15,Free,India,Paid Search,SMB,5,3,3,3,1,0,,0,84.47,0
U06651,2025-05-05,Free,India,Organic,Startup,8,4,1,2,0,0,,0,40.42,0
U06652,2025-05-27,Free,India,Organic,Startup,6,3,3,1,0,0,,0,30.48,0
U06653,2025-08-26,Pro,India,Paid Search,SMB,12,7,1,4,1,0,,79,104.01,869
U06654,2025-03-20,Business,US,Content,Mid-Market,15,7,0,6,0,0,,249,40.49,2490
U06655,2025-04-01,Pro,UK,Paid Search,Startup,11,8,2,3,0,1,2025-06-08,79,71.1,158
U06656,2025-03-30,Free,India,Paid Search,SMB,10,3,0,1,0,0,,0,91.13,0
U06657,2025-07-18,Free,UK,Content,Startup,7,5,1,1,0,0,,0,34.95,0
U06658,2025-01-19,Free,Germany,Referral,Mid-Market,12,3,1,1,0,0,,0,51.52,0
U06659,2025-03-19,Pro,Canada,Organic,Enterprise,12,7,1,9,0,0,,79,38.77,711
U06660,2025-02-05,Free,India,Paid Search,Startup,8,6,2,3,0,0,,0,97.13,0
U06661,2025-06-06,Free,Canada,Referral,Enterprise,14,5,2,2,1,0,,0,40.84,0
U06662,2025-08-29,Free,India,Organic,Mid-Market,7,3,0,4,0,1,2026-07-18,0,38.68,0
U06663,2025-04-16,Free,Germany,Paid Search,SMB,8,2,0,5,0,0,,0,87.15,0
U06664,2025-05-14,Free,Canada,Organic,Startup,9,5,1,3,0,0,,0,32.86,0
U06665,2025-05-27,Free,US,Paid Search,Startup,6,2,2,3,0,0,,0,90.97,0
U06666,2025-03-23,Free,India,Paid Search,SMB,8,2,0,1,0,1,2025-10-21,0,97.6,0
U06667,2025-03-29,Free,India,Referral,SMB,6,5,2,5,1,0,,0,37.87,0
U06668,2025-01-25,Free,US,Organic,SMB,7,1,1,3,0,1,2025-06-26,0,35.45,0
U06669,2025-08-22,Free,UK,Paid Search,Enterprise,12,4,2,2,0,0,,0,99.03,0
U06670,2025-06-14,Free,US,Organic,Mid-Market,6,4,2,2,0,0,,0,31.54,0
U06671,2025-03-06,Free,UK,Organic,SMB,6,3,2,3,0,0,,0,35.45,0
U06672,2025-07-26,Pro,US,Referral,SMB,12,7,4,4,1,1,2026-01-17,79,49.32,474
U06673,2025-05-22,Pro,India,Paid Search,SMB,10,6,3,3,0,0,,79,78.12,869
U06674,2025-03-25,Free,India,Organic,Startup,4,5,1,1,0,0,,0,49.34,0
U06675,2025-10-21,Free,US,Content,Mid-Market,10,5,4,3,0,0,,0,34.9,0
U06676,2025-04-20,Free,US,Content,Mid-Market,10,3,3,4,0,1,2025-08-01,0,30.66,0
U06677,2025-05-04,Pro,Germany,Paid Search,Startup,13,7,0,6,1,0,,79,127.31,948
U06678,2025-06-28,Free,India,Partner,SMB,3,4,2,2,0,1,2025-08-10,0,84.27,0
U06679,2025-03-13,Free,India,Referral,SMB,3,4,0,1,0,1,2025-06-27,0,36.6,0
U06680,2025-07-13,Pro,Australia,Organic,Mid-Market,16,5,2,3,0,1,2025-11-12,79,20.41,316
U06681,2025-09-20,Pro,India,Content,Startup,3,5,1,4,0,0,,79,44.25,1027
U06682,2025-02-13,Free,US,Organic,Startup,11,4,0,3,0,1,2025-07-23,0,38.08,0
U06683,2025-08-31,Free,US,Organic,SMB,10,7,3,1,0,1,2026-06-14,0,46.24,0
U06684,2025-05-18,Business,India,Organic,SMB,17,6,0,2,1,0,,249,44.64,3486
U06685,2025-10-08,Pro,US,Organic,SMB,16,7,2,4,1,1,2025-12-01,79,33.44,158
U06686,2025-06-07,Business,Germany,Organic,SMB,12,8,2,5,1,0,,249,43.75,2241
U06687,2025-06-16,Free,Canada,Referral,SMB,9,3,0,1,0,0,,0,41.34,0
U06688,2025-05-02,Free,US,Partner,SMB,7,1,1,4,0,0,,0,50.85,0
U06689,2025-08-13,Free,India,Referral,Startup,14,5,2,3,0,0,,0,38.76,0
U06690,2025-08-06,Free,US,Content,Mid-Market,6,2,3,3,0,0,,0,35.7,0
U06691,2025-03-01,Business,Canada,Organic,SMB,18,10,1,8,0,0,,249,26.52,2988
U06692,2025-07-05,Free,India,Paid Search,Enterprise,8,3,0,3,0,0,,0,68.36,0
U06693,2025-07-05,Free,US,Referral,Mid-Market,13,4,1,5,0,0,,0,43.24,0
U06694,2025-06-10,Business,India,Paid Search,Mid-Market,12,11,2,8,0,0,,249,93.73,1992
U06695,2025-05-26,Pro,Canada,Organic,SMB,18,6,1,6,0,0,,79,32.2,869
U06696,2025-06-18,Free,Canada,Organic,SMB,8,8,0,2,0,1,2025-08-18,0,27.97,0
U06697,2025-01-10,Business,Germany,Content,Mid-Market,17,7,1,10,0,0,,249,39.53,3237
U06698,2025-09-29,Free,US,Paid Search,Mid-Market,10,2,1,2,0,1,2026-07-25,0,103.94,0
U06699,2025-04-03,Free,India,Paid Search,Mid-Market,12,1,2,3,0,1,2025-11-13,0,78.49,0
U06700,2025-03-16,Free,Canada,Content,SMB,8,5,0,5,0,0,,0,45.61,0
U06701,2025-03-04,Free,Australia,Content,Mid-Market,6,6,4,2,0,1,2025-12-01,0,30.95,0
U06702,2025-09-06,Free,US,Paid Search,Startup,14,7,1,1,0,1,2026-06-08,0,101.37,0
U06703,2025-06-01,Free,UK,Content,Enterprise,9,2,1,1,0,1,2025-11-12,0,46.09,0
U06704,2025-05-17,Free,US,Content,SMB,10,2,4,3,1,0,,0,27.39,0
U06705,2025-06-01,Free,US,Organic,Startup,16,4,0,4,0,0,,0,25.7,0
U06706,2025-04-10,Free,UK,Organic,SMB,5,1,2,2,0,0,,0,13.8,0
U06707,2025-04-26,Pro,India,Paid Search,Startup,12,6,2,3,1,1,2025-10-27,79,65.0,474
U06708,2025-08-12,Free,UK,Organic,Startup,7,3,2,1,0,1,2025-12-16,0,25.83,0
U06709,2025-10-05,Free,India,Referral,Startup,10,1,0,3,0,0,,0,28.15,0
U06710,2025-09-13,Free,US,Paid Search,Startup,11,4,1,2,1,0,,0,85.64,0
U06711,2025-01-21,Free,Germany,Paid Search,Enterprise,14,1,1,2,0,0,,0,116.19,0
U06712,2025-06-28,Free,Germany,Paid Search,Startup,10,5,1,4,1,0,,0,104.75,0
U06713,2025-04-14,Free,US,Paid Search,Startup,12,3,0,1,0,1,2025-06-20,0,78.65,0
U06714,2025-10-06,Pro,India,Paid Search,SMB,15,5,1,8,0,0,,79,101.04,1027
U06715,2025-05-28,Free,India,Organic,Mid-Market,14,1,0,1,0,1,2025-07-26,0,36.06,0
U06716,2025-03-16,Free,US,Paid Search,Startup,6,5,1,1,0,0,,0,109.13,0
U06717,2025-07-27,Free,US,Referral,SMB,7,5,3,3,0,1,2025-11-16,0,37.11,0
U06718,2025-01-20,Business,UK,Paid Search,SMB,22,9,0,8,1,0,,249,100.57,2241
U06719,2025-08-01,Business,India,Organic,SMB,14,6,1,5,0,0,,249,47.98,2988
U06720,2025-06-24,Pro,Germany,Organic,SMB,7,9,2,4,0,0,,79,39.0,711
U06721,2025-10-08,Business,Germany,Partner,Mid-Market,16,11,2,9,1,0,,249,57.41,3237
U06722,2025-05-18,Pro,Australia,Paid Search,SMB,5,5,0,5,0,0,,79,98.9,869
U06723,2025-10-01,Pro,US,Referral,Mid-Market,10,6,2,4,0,0,,79,31.08,1106
U06724,2025-01-22,Business,India,Paid Search,Mid-Market,12,8,0,8,1,0,,249,132.69,2241
U06725,2025-05-21,Pro,US,Content,Startup,16,8,2,5,0,0,,79,33.35,711
U06726,2025-09-09,Free,India,Organic,Mid-Market,6,2,0,2,0,1,2026-01-01,0,25.39,0
U06727,2025-09-06,Free,India,Partner,SMB,8,3,0,2,0,0,,0,94.3,0
U06728,2025-09-20,Free,US,Organic,Startup,7,4,1,4,0,0,,0,39.27,0
U06729,2025-03-08,Free,UK,Referral,SMB,10,2,1,2,0,1,2025-12-31,0,37.73,0
U06730,2025-05-27,Pro,India,Referral,Enterprise,17,6,0,3,0,0,,79,28.9,1106
U06731,2025-01-19,Pro,Germany,Organic,Startup,10,7,0,4,0,0,,79,23.06,790
U06732,2025-04-06,Business,Canada,Paid Search,Mid-Market,10,8,0,12,0,1,2025-07-07,249,56.6,747
U06733,2025-07-26,Free,Canada,Organic,SMB,8,3,2,1,0,0,,0,28.51,0
U06734,2025-01-22,Free,Germany,Content,SMB,8,7,2,2,1,0,,0,15.23,0
U06735,2025-07-27,Pro,India,Paid Search,Mid-Market,10,4,4,7,0,0,,79,85.51,790
U06736,2025-09-17,Free,Germany,Referral,SMB,8,3,1,3,0,1,2025-10-24,0,49.34,0
U06737,2025-08-31,Free,UK,Content,Startup,16,4,0,4,0,0,,0,33.39,0
U06738,2025-10-12,Free,UK,Organic,Startup,16,1,0,3,1,1,2026-01-20,0,37.17,0
U06739,2025-07-20,Free,US,Paid Search,SMB,7,1,2,1,0,0,,0,100.07,0
U06740,2025-07-24,Free,US,Paid Search,Mid-Market,4,5,0,2,0,0,,0,90.39,0
U06741,2025-01-22,Pro,India,Partner,Startup,14,4,0,3,1,0,,79,80.73,869
U06742,2025-04-30,Free,India,Content,SMB,13,5,2,4,0,0,,0,14.45,0
U06743,2025-09-13,Free,US,Organic,SMB,7,3,3,3,0,0,,0,46.69,0
U06744,2025-02-25,Pro,Canada,Content,SMB,18,5,1,2,0,0,,79,32.71,711
U06745,2025-03-15,Business,Australia,Organic,Mid-Market,12,7,0,10,0,0,,249,36.34,2739
U06746,2025-04-30,Free,US,Content,SMB,11,3,3,2,0,0,,0,31.14,0
U06747,2025-08-22,Business,US,Content,Mid-Market,22,8,3,14,0,0,,249,44.09,3486
U06748,2025-02-14,Free,Australia,Organic,SMB,14,3,2,3,0,0,,0,38.29,0
U06749,2025-08-28,Free,India,Organic,Startup,5,2,1,2,0,0,,0,15.74,0
U06750,2025-10-08,Free,UK,Paid Search,SMB,11,1,1,2,0,1,2025-11-27,0,103.63,0
U06751,2025-03-02,Pro,India,Referral,SMB,17,7,2,4,0,0,,79,46.46,711
U06752,2025-01-21,Free,Germany,Referral,SMB,9,3,1,4,0,1,2025-03-25,0,32.32,0
U06753,2025-02-17,Free,India,Referral,SMB,7,5,2,2,0,0,,0,43.49,0
U06754,2025-01-10,Free,Germany,Partner,Startup,8,4,1,4,0,0,,0,48.86,0
U06755,2025-07-28,Free,Canada,Organic,Mid-Market,11,3,1,5,0,0,,0,45.24,0
U06756,2025-01-07,Free,UK,Organic,SMB,9,8,2,2,1,0,,0,41.49,0
U06757,2025-05-14,Free,India,Content,SMB,8,4,1,2,0,1,2026-02-25,0,35.04,0
U06758,2025-06-19,Free,US,Organic,Mid-Market,13,3,0,1,0,1,2025-09-08,0,38.76,0
U06759,2025-10-26,Free,India,Paid Search,SMB,5,3,1,3,0,1,2026-02-25,0,107.27,0
U06760,2025-05-25,Free,UK,Paid Search,Mid-Market,9,4,1,2,0,0,,0,98.39,0
U06761,2025-03-05,Pro,UK,Organic,Mid-Market,5,2,0,5,0,0,,79,27.01,632
U06762,2025-04-18,Pro,US,Partner,Startup,15,4,0,4,0,0,,79,70.22,869
U06763,2025-08-14,Pro,India,Organic,Mid-Market,9,6,1,7,1,0,,79,28.87,1027
U06764,2025-04-05,Pro,US,Paid Search,Startup,12,4,1,5,0,0,,79,100.35,1106
U06765,2025-10-08,Business,US,Referral,Startup,18,9,0,10,1,0,,249,32.32,2988
U06766,2025-03-06,Free,UK,Organic,Mid-Market,11,1,0,2,0,0,,0,28.24,0
